"house_price","number_of_rooms","living_area","secondary_area","plot_area","year_built","operating_cost","sale_date","neighborhood","latitude","longitude","secondary_area_missing","month","year"
7800000,7,171,25,810,1980,38914,"2024-02-22","Bunkeflostrand",55.40193795,12.9862263164612,0,2,2024
2630000,4,100,0,453,1963,36280,"2024-02-21","Kristineberg",55.54457425,13.07618145,1,2,2024
4700000,6,151,0,427,2005,39883,"2024-02-21","Kristineberg",56.0998626,12.7529525472371,1,2,2024
7325280,6,110,74,600,1926,63346,"2024-02-21","Limhamn",55.5736963,12.939529616972,0,2,2024
3800000,4,85,60,838,1947,49284,"2024-02-20","Eriksfält",55.5726613,13.0091478570353,0,2,2024
7200000,7,190,87,924,1946,58666,"2024-02-19","Limhamn",55.5791292,12.9577673554138,0,2,2024
5350000,6,145,0,513,1961,34700,"2024-02-18","Bunkeflostrand",59.85961775,17.6597886,1,2,2024
6525000,5,125,60,393,1978,54832,"2024-02-16","Kirseberg",55.607728,13.0394549,0,2,2024
4900000,4,112,0,393,2012,43300,"2024-02-16","Tygelsjö",55.5174699,12.98566,1,2,2024
5650000,5,121,0,213,1988,36604,"2024-02-15","Sofielund",55.5843877,13.012822,1,2,2024
5400000,6,131,0,545,2007,45223,"2024-02-14","Tygelsjö",55.52085755,12.9982682,1,2,2024
4250000,6,154,0,455,1976,49700,"2024-02-12","Toftängen",55.58511585,13.0819368493337,1,2,2024
8000000,7,180,25,688,2006,42721,"2024-02-11","Bunkeflostrand",55.56130475,12.925768,0,2,2024
5400000,4,146,0,593,2007,35006,"2024-02-08","Kristineberg",55.54321535,13.0764452645839,1,2,2024
6495000,5,143,6,256,2021,41200,"2024-02-07","Tygelsjö",57.7089888,11.9664656,0,2,2024
9350000,5,155,120,854,1961,64646,"2024-02-06","Bellevue",-23.2335499,17.3231107,0,2,2024
8900000,6,158,0,704,2002,42385,"2024-02-05","Klagshamn",55.52259405,12.92947685,1,2,2024
4650000,6,142,22,633,1979,35650,"2024-02-04","Kristineberg",55.54394635,13.0726972753973,0,2,2024
3800000,4,107,82,545,1913,42475,"2024-02-04","Skrävlinge",59.8591876,17.6584691776659,0,2,2024
3300000,4,109,95,570,1936,31034,"2024-02-03","Kattarp",55.58025875,13.0403837918663,0,2,2024
14200000,8,347,0,992,2016,79265,"2024-02-02","Bunkeflostrand",57.6727025,11.9700882920706,1,2,2024
3300000,4,95,55,630,1935,42732,"2024-02-02","Ellenborg",55.58414195,13.0635461,0,2,2024
6900000,6,138,53,183,1909,42533,"2024-02-02","Sofielund",55.5888738,13.0152953,0,2,2024
5700000,5,127,15,343,1978,28072,"2024-02-01","Bellevue",55.58178165,12.9678658,0,2,2024
11495000,7,158,75,1057,1961,72462,"2024-01-31","Bellevue",-23.2335499,17.3231107,0,1,2024
4850000,4,109,16,380,1966,44940,"2024-01-30","Bunkeflostrand",55.5544039,12.9116459,0,1,2024
1670000,2,39,2,327,1985,28300,"2024-01-30","Tullstorp",55.6055268,13.1104042,0,1,2024
9000000,5,141,0,257,2021,19000,"2024-01-28","Limhamn",55.5837544,12.9467416,1,1,2024
3850000,4,100,90,836,1939,28425,"2024-01-27","Kyrkby",55.54766255,13.0997519907502,0,1,2024
4250000,5,140,16,641,1955,34869,"2024-01-27","Riseberga",55.5994596,13.0805156944635,0,1,2024
4125000,8,163,32,672,1974,44814,"2024-01-23","Kastanjegården",57.7147516,12.021134056849,0,1,2024
4760000,7,118,118,541,1969,32912,"2024-01-21","Villastad",55.5769504,13.07223005,0,1,2024
5550000,5,154,10,480,1975,49000,"2024-01-20","Husie",55.5846058,13.08221835,0,1,2024
4750000,5,134,113,704,1974,52014,"2024-01-19","Kastanjegården",55.5558089,13.02268845,0,1,2024
5530000,5,130,9,347,2004,28400,"2024-01-18","Bunkeflostrand",55.5531485,12.9274834,0,1,2024
9000000,4,120,12,89,2002,30740,"2024-01-17","Hamnen",55.61052755,12.9747081,0,1,2024
4625000,6,134,0,380,1965,34817,"2024-01-10","Djupadal",55.5735551,12.9558699342398,1,1,2024
5920000,4,130,0,655,2008,39035,"2024-01-08","Vintrie",55.5513932,12.964203,1,1,2024
4650000,4,130,44,526,1927,58610,"2024-01-04","Kulladal",57.6752312,11.8915100573647,0,1,2024
3900000,5,132,0,330,1979,38000,"2024-01-02","Lindeborg",55.5601161,12.9955872,1,1,2024
3800000,6,125,121,600,1941,38400,"2023-12-29","Kattarp",55.58007095,13.0427261319535,0,12,2023
13300000,7,284,41,1028,1909,39179,"2023-12-22","Sjösida",55.5883074,12.9482631,0,12,2023
4700000,3,111,10,425,2007,56100,"2023-12-18","Tygelsjö",56.2038919,15.6469635,0,12,2023
5025000,5,126,13,305,1972,39911,"2023-12-17","Djupadal",55.5699984,12.9519887313406,0,12,2023
4250000,4,109,83,970,1925,41380,"2023-12-14","Almhög",55.57661065,13.02150175,0,12,2023
12450000,9,216,82,1366,1906,72893,"2023-12-10","Sjösida",55.5907974,12.9474863147239,0,12,2023
7150000,6,147,0,610,1960,38400,"2023-12-10","Limhamn",55.8668487,13.0825323868211,1,12,2023
5275000,6,131,52,1284,1987,30988,"2023-12-08","Klagshamn",55.5308,12.938059453817,0,12,2023
6600000,5,135,6,287,2021,32525,"2023-12-08","Bunkeflostrand",55.5495976,12.9296775,0,12,2023
5430000,5,122,25,490,1986,34851,"2023-12-06","Bunkeflostrand",55.55988405,12.90930675,0,12,2023
6400000,5,107,79,810,1923,54000,"2023-12-06","Rostorp",57.7304911,11.9168735,0,12,2023
2895000,4,95,15,333,1986,31890,"2023-12-06","Segevång",55.61594705,13.0600585410225,0,12,2023
3450000,4,119,0,446,1976,30471,"2023-12-05","Tygelsjö",59.6322576,16.5621206,1,12,2023
11900000,6,178,154,857,1937,58547,"2023-12-04","Rosenvång",55.5827528,12.9613462424033,0,12,2023
3400000,4,120,55,998,1929,31672,"2023-11-30","Husie",55.58920775,13.0749719,0,11,2023
4550000,4,133,0,436,1991,39115,"2023-11-30","Bunkeflostrand",55.5558606,12.9118158,1,11,2023
7050000,4,140,0,409,1958,13254,"2023-11-29","Limhamn",55.8692581,13.1558772887141,1,11,2023
6000000,4,133,75,997,1987,23978,"2023-11-28","Riseberga",55.5989056,13.0830428975528,0,11,2023
3400000,4,130,65,904,1936,39337,"2023-11-27","Kyrkby",55.55110205,13.0959701250403,0,11,2023
8275000,7,140,14,207,1956,70223,"2023-11-26","Sjösida",-23.2335499,17.3231107,0,11,2023
5300000,8,201,0,650,1984,58149,"2023-11-23","Käglinge",55.52934525,13.0783734466136,1,11,2023
4675000,4,142,45,718,1984,57900,"2023-11-22","Ellenborg",55.5930721,13.0732837,0,11,2023
13500000,8,234,138,809,1963,86977,"2023-11-21","Sjösida",55.59221745,12.9489580666546,0,11,2023
3600000,5,105,55,590,1938,41300,"2023-11-19","Gullvik",55.57398135,13.02906785,0,11,2023
7050000,5,110,36,902,1969,26832,"2023-11-18","Mellanheden",55.58455305,12.9636393557455,0,11,2023
3000000,5,127,21,647,1976,65300,"2023-11-17","Kyrkby",55.54971715,13.0946863089021,0,11,2023
6000000,5,144,0,405,2007,38643,"2023-11-16","Vintrie",55.5520032,12.9616601,1,11,2023
3750000,6,120,0,399,1969,26868,"2023-11-15","Oxie",55.54266025,13.10076725,1,11,2023
8695000,7,216,8,602,2006,30600,"2023-11-14","Klagshamn",55.52289205,12.9301548427576,0,11,2023
5200000,8,204,124,769,1963,56860,"2023-11-11","Käglinge",55.53408685,13.0782313779282,0,11,2023
8495000,7,161,40,1150,1932,35878,"2023-11-11","Bellevue",55.57912075,12.9726933642846,0,11,2023
10500000,8,346,34,1179,2004,26363,"2023-11-09","Klagshamn",55.5338115,12.922364,0,11,2023
6000000,6,166,45,850,1967,24728,"2023-11-08","Riseberga",55.59721465,13.0757321749006,0,11,2023
4100000,5,109,0,452,1967,34200,"2023-11-06","Bunkeflostrand",55.5529986,12.9134679,1,11,2023
8600000,7,230,0,491,2021,38808,"2023-11-03","Bunkeflostrand",56.00633995,12.8109927,1,11,2023
5050000,6,211,14,450,1977,30500,"2023-11-02","Bunkeflostrand",55.5188495328683,13.2281599634549,0,11,2023
5688000,5,135,0,468,2003,23560,"2023-11-02","Bunkeflostrand",55.5525589,12.9272936,1,11,2023
4925000,4,94,2,384,1963,36500,"2023-10-31","Djupadal",55.5708989,12.9511449478383,0,10,2023
5725000,5,125,0,729,1989,33510,"2023-10-31","Kvarnby",55.5908246,13.1022584147489,1,10,2023
3575000,3,77,21,516,1944,19200,"2023-10-30","Strandhem",55.5393389,12.9180413,0,10,2023
7500000,5,150,23,485,1970,42331,"2023-10-28","Rosenvång",55.58082175,12.9527913872573,0,10,2023
4595000,4,106,60,853,1935,43850,"2023-10-25","Virentofta",55.5926626,13.0738525,0,10,2023
6700000,3,123,0,327,2008,49930,"2023-10-25","Limhamn",55.57587315,12.921742693895,1,10,2023
3500000,4,86,30,775,1957,24582,"2023-10-25","Bunkeflostrand",59.3700329,17.9873602,0,10,2023
3530000,4,71,0,204,1840,23840,"2023-10-24","Vintrie",57.73415435,12.093955656403,1,10,2023
6895000,6,158,23,1317,2017,33323,"2023-10-24","Kyrkby",55.5148107,12.9495213,0,10,2023
4000000,5,149,30,644,1920,47000,"2023-10-18","Gullvik",55.57012335,13.03435755,0,10,2023
8750000,6,172,18,600,1979,31723,"2023-10-16","Västervång",59.3403049,18.0346759,0,10,2023
3410000,4,138,0,666,1978,39304,"2023-10-16","Kristineberg",55.5452025,13.07216855,1,10,2023
8700000,4,204,202,1026,1963,59200,"2023-10-15","Limhamn",55.5799325,12.9488627885714,0,10,2023
8900000,6,178,0,560,1961,45500,"2023-10-13","Limhamn",55.5828063,12.9367725,1,10,2023
4350000,7,182,20,664,1962,61100,"2023-10-13","Stenkällan",55.5834337,13.075631,0,10,2023
5500000,5,135,0,579,1986,32995,"2023-10-08","Bunkeflostrand",55.56008845,12.91112045,1,10,2023
6500000,4,160,0,1301,2001,41649,"2023-10-05","Tygelsjö",55.53021335,13.0149937487099,1,10,2023
7250000,6,187,0,810,1981,37000,"2023-10-03","Bunkeflostrand",55.5592144,12.9224743281354,1,10,2023
4100000,4,117,35,437,1967,32050,"2023-10-02","Djupadal",55.5700206,12.9649366291254,0,10,2023
6800000,6,133,55,841,1959,56000,"2023-10-01","Sibbarp",59.341039,18.0691103,0,10,2023
6000000,5,138,53,622,1976,35831,"2023-09-30","Djupadal",55.5743097,12.9626305431479,0,9,2023
3650000,4,108,31,541,1969,17288,"2023-09-29","Villastad",55.57678195,13.07386695,0,9,2023
4700000,4,108,60,810,1923,47136,"2023-09-29","Rostorp",55.6132778531249,13.0436610557896,0,9,2023
10400000,6,165,100,929,1934,30561,"2023-09-28","Sjösida",55.5924419,12.95512465,0,9,2023
4600000,5,170,55,460,1968,49100,"2023-09-27","Husie",55.60487705,13.086922596781,0,9,2023
6425000,5,140,40,785,2004,45600,"2023-09-26","Klagshamn",59.2434375,17.9647566,0,9,2023
6750000,5,135,13,451,2006,28200,"2023-09-24","Bunkeflostrand",55.5500927,12.9197979,0,9,2023
5265000,7,238,17,810,1975,48855,"2023-09-23","Bunkeflostrand",55.55949695,12.9225397715294,0,9,2023
4865000,6,184,36,546,1971,69500,"2023-09-21","Tygelsjö",55.514642,13.0004301,0,9,2023
5850000,5,130,6,328,2016,27200,"2023-09-20","Klagshamn",56.6499735,16.4803906,0,9,2023
7600000,6,170,0,483,2003,41000,"2023-09-20","Hyllie",58.38989705,15.5563177996665,1,9,2023
5000000,5,180,10,690,1962,48885,"2023-09-19","Limhamn",55.5703979,12.94937765,0,9,2023
7900000,6,193,123,958,1965,66144,"2023-09-17","Bellevue",55.5821257,12.9680351612624,0,9,2023
4300000,6,151,0,504,1984,27714,"2023-09-14","Kyrkby",60.2645907,24.7313943,1,9,2023
4300000,4,117,70,760,1929,43674,"2023-09-13","Kulladal",55.5710129,12.9893865896905,0,9,2023
7800000,5,133,110,865,1973,51050,"2023-09-12","Rosenvång",56.161494,13.6203861,0,9,2023
4000000,6,128,128,652,1967,52370,"2023-09-10","Stenkällan",55.72320585,13.17690284436,0,9,2023
6700000,6,177,30,609,1991,36575,"2023-09-09","Bunkeflostrand",55.55811095,12.9193742470748,0,9,2023
5900000,5,127,0,462,1990,32517,"2023-09-08","Bunkeflostrand",55.5560267,12.9098113,1,9,2023
3350000,4,116,54,427,1976,37188,"2023-09-08","Videdal",55.58966875,13.0600392792373,0,9,2023
5075000,5,129,98,627,1966,58887,"2023-08-31","Virentofta",55.5855595,13.0726275504192,0,8,2023
8495000,8,170,100,578,1977,59195,"2023-08-29","Bellevue",55.58234015,12.97056245,0,8,2023
4295000,5,146,0,441,1975,53025,"2023-08-29","Ulricedal",57.6536682,11.8914189017321,1,8,2023
4495000,5,113,40,430,1921,38475,"2023-08-27","Eriksfält",55.57550355,13.009867274867,0,8,2023
5995000,5,133,35,358,1909,40800,"2023-08-27","Limhamn",55.57608605,12.9220590912422,0,8,2023
4750000,4,126,0,330,1966,48340,"2023-08-24","Bunkeflostrand",55.5548245,12.9145772,1,8,2023
4675000,5,170,0,611,1971,45442,"2023-08-23","Tygelsjö",55.51580065,12.9999916,1,8,2023
3825000,6,125,98,520,1966,31970,"2023-08-22","Videdal",55.58689215,13.0645201,0,8,2023
22000000,9,260,100,2246,1958,105000,"2023-08-20","Sjösida",55.5875,12.9365685,0,8,2023
8600000,7,157,12,426,1909,58246,"2023-08-18","Limhamn",59.3405912,18.0642109,0,8,2023
3950000,4,84,20,890,1923,38451,"2023-08-17","Valdemarsro",59.2727505,17.9748267,0,8,2023
4850000,4,99,119,844,1962,44637,"2023-08-11","Virentofta",55.5904628,13.0752389,0,8,2023
6600000,6,161,9,531,2001,43321,"2023-08-10","Klagshamn",57.7377191,11.9347286037817,0,8,2023
3810000,6,125,9,462,1967,39944,"2023-08-06","Videdal",55.58670885,13.0714824451713,0,8,2023
11000000,7,170,16,954,1974,47612,"2023-07-24","Sjösida",55.5892921,12.9489927,0,7,2023
1850000,3,50,0,475,1929,27380,"2023-07-24","Sallerup",55.5857902,13.1172747,1,7,2023
8200000,6,253,90,905,1924,55900,"2023-07-23","Kulladal",55.5822371,12.9668692877796,0,7,2023
3995000,3,110,96,1192,1956,50820,"2023-07-19","Kristineberg",55.54394575,13.0801612336081,0,7,2023
5350000,6,110,110,525,1947,47055,"2023-07-14","Söderkulla",55.574345,13.0066687423162,0,7,2023
4175000,4,112,31,518,1968,55748,"2023-07-14","Villastad",55.57653735,13.0696854450402,0,7,2023
3500000,6,159,0,412,1974,33369,"2023-07-14","Tygelsjö",55.5136697,13.0020996,1,7,2023
8850000,6,166,96,600,1963,57500,"2023-07-13","Limhamn",55.57391295,12.939543719936,0,7,2023
9850000,8,187,50,351,1900,51984,"2023-07-09","Limhamn",55.578977,12.9346366151415,0,7,2023
3000000,3,81,0,470,1930,19075,"2023-07-07","Hemgården",55.5972446,13.1060222,1,7,2023
4150000,4,118,118,636,1968,39850,"2023-07-07","Villastad",55.5762292,13.06974395,0,7,2023
4000000,5,131,0,556,1984,28789,"2023-07-05","Gullvik",55.5673317,13.0369353949522,1,7,2023
4695000,6,134,83,572,1974,47218,"2023-07-03","Kastanjegården",55.5551392,13.02497135,0,7,2023
6495000,6,170,0,797,1993,49400,"2023-07-01","Skumparp",59.3758417,16.4600053,1,7,2023
4200000,5,145,26,578,1968,39741,"2023-06-30","Jägersro",55.57684385,13.0656375257463,0,6,2023
4100000,6,134,28,626,1968,32700,"2023-06-29","Villastad",55.57574875,13.0685204786444,0,6,2023
6400000,5,104,0,1200,1926,52500,"2023-06-28","Solbacken",55.58969615,12.97473285,1,6,2023
7750000,7,147,30,472,1910,41200,"2023-06-28","Limhamn",59.3381676,18.0752777,0,6,2023
3790000,5,102,87,754,1931,45683,"2023-06-27","Käglinge",55.53491105,13.07557595,0,6,2023
6650000,6,148,0,397,2005,31350,"2023-06-26","Bunkeflostrand",55.5519918,12.9235949948912,1,6,2023
3800000,4,117,55,636,1975,44702,"2023-06-26","Kastanjegården",55.55408975,13.0228019233919,0,6,2023
10800000,7,220,130,1215,1965,75200,"2023-06-26","Limhamn",55.58888545,12.9444818616346,0,6,2023
4000000,5,96,50,821,1924,8389,"2023-06-25","Kulladal",55.5695888,12.9976897,0,6,2023
5250000,8,172,72,925,1944,67907,"2023-06-22","Gullvik",55.57294895,13.02946985,0,6,2023
4555000,5,108,67,855,1936,52230,"2023-06-21","Käglinge",55.5318049,13.0766004653784,0,6,2023
4025000,5,102,74,789,1957,51600,"2023-06-21","Virentofta",55.5904628,13.0752389,0,6,2023
3850000,4,120,34,851,1984,40981,"2023-06-21","Käglinge",55.5286627,13.075031851369,0,6,2023
4700000,4,100,25,492,2008,18700,"2023-06-21","Bunkeflostrand",57.7262273,12.04539945,0,6,2023
4440000,5,149,0,619,1976,54100,"2023-06-20","Ulricedal",55.5932564,13.0552882502044,1,6,2023
2800000,3,72,42,411,1923,26100,"2023-06-19","Virentofta",55.5904602,13.0773439,0,6,2023
8250000,6,148,66,765,1962,64846,"2023-06-18","Bellevue",55.58088195,12.9679672553322,0,6,2023
10800000,6,190,89,969,1924,56700,"2023-06-17","Mellanheden",55.58457205,12.9580720115262,0,6,2023
2300000,2,43,0,517,1945,11000,"2023-06-16","Strandhem",59.6366936,17.8329456,1,6,2023
5400000,6,188,0,450,1976,27600,"2023-06-15","Bunkeflostrand",55.5494682,12.914183,1,6,2023
5625000,5,102,48,617,1926,40935,"2023-06-14","Virentofta",55.5904628,13.0752389,0,6,2023
4050000,5,119,0,199,1986,18792,"2023-06-14","Segevång",55.61476445,13.05995845,1,6,2023
2800000,5,130,0,405,1966,55955,"2023-06-13","Oxie",55.54482235,13.0964328421013,1,6,2023
4300000,4,100,85,1048,1962,13915,"2023-06-13","Tygelsjö",57.7105187,11.9188544,0,6,2023
6300000,8,199,110,651,1973,51475,"2023-06-09","Djupadal",58.3890506,15.5568140262658,0,6,2023
3300000,3,70,65,583,1946,40000,"2023-06-08","Eriksfält",55.57309485,13.0071885557973,0,6,2023
4300000,3,111,10,370,2004,41700,"2023-06-07","Bunkeflostrand",55.5531485,12.9274834,0,6,2023
4350000,4,120,0,763,1956,26511,"2023-06-07","Kulladal",57.7930115,13.1299026,1,6,2023
3670000,4,102,52,704,1926,32200,"2023-06-07","Ellenborg",55.58561535,13.0681141,0,6,2023
6510000,4,131,0,764,1996,43855,"2023-06-07","Bunkeflostrand",55.5576877,12.9273639,1,6,2023
3640000,3,107,60,408,1925,59800,"2023-06-01","Kattarp",55.51421935,13.23448305,0,6,2023
11500000,5,170,0,1115,1975,51550,"2023-05-31","Sjösida",55.5882133,12.9488009858367,1,5,2023
4750000,4,120,0,655,1900,42000,"2023-05-31","Skumparp",57.7050236,11.8990931316177,1,5,2023
2995000,4,115,115,620,1968,45600,"2023-05-31","Kyrkby",55.54285925,13.0995965326243,0,5,2023
5800000,4,105,68,721,1926,47912,"2023-05-28","Rostorp",55.61491995,13.0471447940199,0,5,2023
5450000,6,148,97,680,1947,55505,"2023-05-25","Bergdala",55.5647496,12.9969785,0,5,2023
4400000,4,102,0,470,1909,31807,"2023-05-25","Tygelsjö",55.5169132,13.0044825,1,5,2023
5000000,5,132,114,571,1937,64645,"2023-05-24","Rosengård",55.5807007,13.04061155,0,5,2023
4550000,4,104,91,594,1963,54000,"2023-05-24","Virentofta",55.586145,13.0765402,0,5,2023
4825000,6,150,38,384,1976,43066,"2023-05-23","Bunkeflostrand",55.5486887,12.9165941,0,5,2023
2490000,3,66,0,501,1945,40821,"2023-05-21","Bunkeflostrand",56.660889014154,12.8067220171378,1,5,2023
5775000,5,140,35,307,1967,40900,"2023-05-19","Hyllie",55.5703972,12.9671131572854,0,5,2023
5750000,5,142,25,682,2004,39983,"2023-05-19","Riseberga",55.5964703,13.0899383836101,0,5,2023
5695000,3,50,37,218,1914,40593,"2023-05-18","Limhamn",55.58549395,12.9377761,0,5,2023
6975000,6,169,44,1191,1928,62657,"2023-05-17","Kulladal",55.57495605,12.99438615,0,5,2023
4175000,4,125,0,1612,1939,59318,"2023-05-13","Klagshamn",55.52401955,12.9458895968393,1,5,2023
3995000,7,155,30,488,1974,26132,"2023-05-12","Oxie",55.5523196,13.1003987,0,5,2023
5075000,6,144,90,620,1973,53285,"2023-05-12","Djupadal",58.3890907,15.5550867926983,0,5,2023
12000000,7,210,105,819,1921,46000,"2023-05-12","Sjösida",55.5913177,12.9583246577046,0,5,2023
3700000,4,108,54,553,1969,41000,"2023-05-12","Villastad",55.57623095,13.07309365,0,5,2023
4450000,7,270,84,2473,1917,49718,"2023-05-11","Oxie",55.5515784,13.0990583650263,0,5,2023
7325000,6,145,0,597,1930,53000,"2023-05-10","Djupadal",55.5762733,12.9588659217624,1,5,2023
8600000,8,189,70,722,1934,47720,"2023-05-10","Limhamn",55.58224115,12.9458928205947,0,5,2023
4200000,4,94,0,410,1958,39200,"2023-05-08","Husie",55.6000257,13.0753223940289,1,5,2023
6350000,4,162,32,500,1928,53354,"2023-05-06","Limhamn",58.1460104,11.8312119,0,5,2023
5600000,6,119,31,838,1957,62500,"2023-05-04","Bellevue",55.5781715,12.9729945,0,5,2023
8750000,7,300,255,5624,1870,68774,"2023-04-29","Kvissle",57.3873791,12.6737494,0,4,2023
7000000,5,158,60,946,1939,39797,"2023-04-28","Bunkeflostrand",55.56057755,12.91428365,0,4,2023
4100000,5,110,0,514,1954,23560,"2023-04-28","Bunkeflostrand",59.2680738,18.1123672,1,4,2023
5850000,5,101,56,536,1925,35583,"2023-04-28","Håkanstorp",55.59909925,13.04205295,0,4,2023
8350000,9,262,45,1115,1915,45827,"2023-04-26","Tygelsjö",55.51402565,12.998172,0,4,2023
5150000,4,129,0,301,2011,44227,"2023-04-26","Tygelsjö",55.5174699,12.98566,1,4,2023
5300000,5,147,9,516,2007,35140,"2023-04-25","Kristineberg",55.5427237,13.07576335,0,4,2023
5300000,5,110,0,581,1927,55490,"2023-04-24","Kvarnby",55.58722265,13.1105582481428,1,4,2023
3850000,5,166,0,955,1976,37287,"2023-04-23","Ulricedal",57.6544751,11.88956395,1,4,2023
7200000,6,176,0,602,2008,43100,"2023-04-22","Vintrie",55.5506916431519,12.9732422712668,1,4,2023
4610000,5,142,0,198,2008,46094,"2023-04-22","Kvarnby",55.5885007,13.0961355635426,1,4,2023
4600000,6,154,0,344,1997,28347,"2023-04-21","Husie",55.5864422,13.0898904923116,1,4,2023
6900000,7,212,4,806,1975,46500,"2023-04-20","Hyllie",55.57471775,12.97066895,0,4,2023
4485000,4,96,0,501,1959,38054,"2023-04-18","Riseberga",55.6022915,13.0845685801012,1,4,2023
7400000,8,194,50,1350,1915,40166,"2023-04-15","Klagshamn",55.5583233,12.9190044,0,4,2023
3820000,4,118,100,669,1947,26509,"2023-04-14","Husie",55.5834337,13.075631,0,4,2023
6475000,7,123,79,800,1957,47850,"2023-04-12","Bunkeflostrand",55.55857715,12.9242326,0,4,2023
4670000,3,77,46,410,1896,29591,"2023-04-11","Sofielund",55.5854139,13.014598,0,4,2023
10000000,6,154,7,616,1896,51242,"2023-04-06","Limhamn",59.3385379,18.0557194,0,4,2023
4150000,5,172,0,584,1974,37443,"2023-03-30","Bergdala",57.5542837,12.5382836,1,3,2023
6250000,5,137,21,409,2006,31171,"2023-03-28","Bunkeflostrand",55.5500927,12.9197979,0,3,2023
4500000,5,94,15,225,1929,36400,"2023-03-28","Hyllieby",55.5700577,12.9631123,0,3,2023
6100000,6,150,0,275,2004,46800,"2023-03-27","Bunkeflostrand",55.5531485,12.9274834,1,3,2023
5400000,6,160,94,747,1923,41600,"2023-03-26","Kulladal",55.5647884,12.9958715,0,3,2023
8800000,7,181,0,556,1998,25146,"2023-03-26","Limhamn",55.5805121,12.924457,1,3,2023
16200000,7,233,102,1035,1938,68608,"2023-03-24","Sjösida",59.3795387,16.5264238,0,3,2023
6500000,5,110,80,923,1955,53610,"2023-03-22","Rosenvång",55.582152,12.9508219307397,0,3,2023
5695000,5,142,0,362,2003,40905,"2023-03-22","Bunkeflostrand",55.5525589,12.9272936,1,3,2023
3150000,5,136,21,423,1909,52951,"2023-03-21","Husie",55.58775095,13.0888224052093,0,3,2023
15400000,7,260,0,1140,2008,33525,"2023-03-20","Mellanheden",57.6972856,11.9752512,1,3,2023
5100000,5,132,0,369,2003,27384,"2023-03-19","Kvarnby",55.58650595,13.1013175957438,1,3,2023
23000000,11,327,188,1502,1907,67732,"2023-03-19","Limhamn",57.8702152,11.9812811,0,3,2023
5295000,5,145,37,878,2003,42950,"2023-03-17","Käglinge",55.5314918,13.0929050098024,0,3,2023
4750000,3,105,57,638,1924,54024,"2023-03-16","Limhamn",55.5772667,12.945704585545,0,3,2023
4695000,6,129,0,448,1967,50505,"2023-03-15","Villastad",55.57479035,13.07027515,1,3,2023
7000000,5,99,99,710,1959,42429,"2023-03-15","Limhamn",55.6908928,13.1690681,0,3,2023
4400000,4,94,0,513,1959,39000,"2023-03-15","Husie",55.60067705,13.0787803497021,1,3,2023
5850000,5,147,10,343,2006,36581,"2023-03-12","Kvarnby",55.58744195,13.102814785,0,3,2023
5400000,5,140,130,803,1967,43414,"2023-03-11","Bunkeflostrand",55.5583926,12.9227272106378,0,3,2023
3900000,5,130,0,580,1955,34325,"2023-03-10","Riseberga",55.5995159,13.08190501875,1,3,2023
6250000,7,192,30,384,1976,33790,"2023-03-04","Bunkeflostrand",55.5486887,12.9165941,0,3,2023
4940000,5,147,78,589,1965,35146,"2023-03-02","Kulladal",55.5746173,13.0033117120764,0,3,2023
7950000,6,164,0,355,2019,40000,"2023-03-02","Bunkeflostrand",55.54566655,12.9197549,1,3,2023
5900000,5,126,0,1038,1992,53345,"2023-03-02","Kvarnby",55.58689385,13.1092411947917,1,3,2023
4495000,5,140,0,625,1990,39300,"2023-03-01","Riseberga",55.6015872,13.0904422294487,1,3,2023
3900000,5,116,56,924,1927,46603,"2023-02-28","Gullvik",55.5692792,13.0352309859971,0,2,2023
3945000,4,129,44,651,1966,11027,"2023-02-27","Villastad",55.5775163,13.0626230835496,0,2,2023
7100000,6,165,8,552,1973,51880,"2023-02-27","Limhamn",55.5828063,12.9367725,0,2,2023
5300000,7,189,73,1025,1966,6750,"2023-02-27","Hindby",55.5745194,13.0409858585006,0,2,2023
4700000,4,121,0,540,2007,35807,"2023-02-27","Kristineberg",57.76024955,12.0512780802185,1,2,2023
3475000,6,127,21,494,1976,17400,"2023-02-27","Kyrkby",55.54992395,13.0926541,0,2,2023
4725000,4,91,15,556,1992,55900,"2023-02-24","Strandhem",58.37917415,15.6967357929841,0,2,2023
4000000,5,112,69,765,1967,43948,"2023-02-23","Villastad",55.5774393,13.0653329,0,2,2023
10750000,7,200,60,990,1930,47776,"2023-02-23","Solbacken",55.5869854,12.9719213,0,2,2023
4750000,6,151,0,343,2005,56667,"2023-02-20","Kristineberg",56.1008957,12.7535155621297,1,2,2023
5047500,7,192,0,417,1975,39201,"2023-02-16","Bunkeflostrand",55.5479781,12.9118409,1,2,2023
3000000,3,105,75,550,1946,59758,"2023-02-13","Eriksfält",55.5745857,13.0067051698684,0,2,2023
4250000,4,85,15,989,1930,37636,"2023-02-10","Riseberga",55.5960943,13.0824715748978,0,2,2023
7300000,5,145,62,822,1985,62206,"2023-02-09","Klagshamn",55.5288922,12.9262552,0,2,2023
5525000,5,125,0,385,1967,51027,"2023-02-08","Bunkeflostrand",59.3268268,17.937352982807,1,2,2023
4100000,6,124,14,339,1978,21560,"2023-02-08","Kristineberg",55.545912,13.0724679,0,2,2023
9375000,5,186,46,1194,2022,46000,"2023-02-07","Bunkeflostrand",55.5446287,12.9448924,0,2,2023
5000000,5,122,0,476,1986,40569,"2023-02-07","Bunkeflostrand",55.5598247,12.91141705,1,2,2023
