house_price,listing_price,price_development,number_of_rooms,living_area,secondary_area,plot_area,year_built,operating_cost,sale_date,neighborhood,latitude,longitude,secondary_area_missing,month,year
6200000,6350000,-150000,5,142,0,374,2002,36500,2024-08-29,Vintrie,55.5541942,12.9723722,1,8,2024
10450000,10995000,-545000,6,168,0,174,2001,48404,2024-08-29,Hamnen,55.61043595,12.9750702961854,1,8,2024
6300000,6395000,-95000,6,150,0,411,2003,33800,2024-08-28,Klagshamn,55.52284105,12.9384478258435,1,8,2024
4850000,4595000,255000,4,100,27,442,1962,32001,2024-08-28,Riseberga,55.59789865,13.0806016229161,0,8,2024
7850000,7995000,-145000,5,164,68,745,1949,45272,2024-08-28,Rosenvång,55.58135315,12.9611856100809,0,8,2024
6100000,5750000,350000,4,116,10,389,1987,34700,2024-08-28,Hyllieby,55.5700577,12.9631123,0,8,2024
6400000,6675000,-275000,5,137,21,438,2005,33397,2024-08-27,Bunkeflostrand,55.5500927,12.9197979,0,8,2024
4560000,4695000,-135000,3,100,10,335,1929,34856,2024-08-27,Kvarnby,55.5895808,13.1029448,0,8,2024
7000000,7495000,-495000,7,210,42,625,2018,65400,2024-08-27,Gullvik,55.5717519,13.0328416,0,8,2024
3020000,2995000,25000,4,117,52,412,1973,31500,2024-08-23,Oxie,55.5434545,13.1037694368801,0,8,2024
4325000,4495000,-170000,5,125,28,865,1991,31187,2024-08-23,Käglinge,55.5332664,13.0816884153733,0,8,2024
7900000,7250000,650000,5,160,80,704,1946,28198,2024-08-23,Rosenvång,55.5798992,12.95717905,0,8,2024
6750000,6750000,0,5,152,0,445,2005,35200,2024-08-23,Bunkeflostrand,55.5499569,12.9245225,1,8,2024
6300000,6495000,-195000,8,176,95,1490,1915,38400,2024-08-22,Klagshamn,55.52350575,12.9430257,0,8,2024
4120000,4595000,-475000,4,146,0,527,1989,34381,2024-08-21,Kyrkby,55.553031,13.1028105591605,1,8,2024
3610000,4195000,-585000,6,180,19,634,1965,34062,2024-08-21,Videdal,55.5924745,13.0669284943045,0,8,2024
4500000,3995000,505000,4,121,0,405,1976,43338,2024-08-20,Tygelsjö,59.6322576,16.5621206,1,8,2024
4900000,4495000,405000,5,116,0,414,1959,22100,2024-08-20,Djupadal,55.57798225,12.9606166004773,1,8,2024
8850000,8595000,255000,6,127,15,370,1909,55544,2024-08-18,Limhamn,55.5746558,12.9212412,0,8,2024
12100000,12500000,-400000,7,235,0,860,1980,50975,2024-08-17,Mellanheden,55.5876429,12.9627735031594,1,8,2024
5495000,5895000,-400000,5,196,3,1025,1970,48204,2024-08-17,Virentofta,55.5851146,13.0768089,0,8,2024
8450000,8975000,-525000,7,180,31,326,1921,55796,2024-08-15,Limhamn,55.5849626,12.9259248,0,8,2024
3600000,3095000,505000,5,96,30,400,1913,31462,2024-08-14,Kattarp,56.0454259,12.7372181355299,0,8,2024
9350000,8990000,360000,7,141,42,420,1909,48714,2024-08-09,Limhamn,55.57936205,12.93560905,0,8,2024
4495000,4495000,0,5,109,60,1074,1946,36400,2024-08-08,Virentofta,55.58395125,13.07658975,0,8,2024
2750000,2795000,-45000,6,115,27,394,1909,42640,2024-08-07,Hindby,59.376629200000004,16.480039433836,0,8,2024
7950000,8250000,-300000,5,150,15,668,1983,47267,2024-08-06,Solbacken,55.5885229,12.9727663747726,0,8,2024
7900000,7900000,0,5,186,0,1427,2004,39719,2024-08-03,Kyrkby,55.5120221,12.94821975,1,8,2024
4150000,3995000,155000,6,119,0,1176,1909,50049,2024-08-01,Kulladal,55.5668121139753,12.9959621663729,1,8,2024
5400000,5195000,205000,4,88,72,852,1954,32830,2024-07-30,Klagshamn,58.29905015,12.2821266835,0,7,2024
16100000,15995000,105000,7,180,43,617,1895,49750,2024-07-25,Limhamn,59.3397271,18.0602375,0,7,2024
4800000,5195000,-395000,5,158,133,680,1942,54000,2024-07-19,Videdal,55.59512335,13.06313325,0,7,2024
4100000,4295000,-195000,5,134,131,572,1973,48500,2024-07-18,Kastanjegården,55.55855095,13.022467022542,0,7,2024
7700000,7600000,100000,6,158,0,930,1880,29413,2024-07-18,Klagshamn,55.52983565,12.93294955,1,7,2024
4075000,3995000,80000,4,84,20,890,1923,40400,2024-07-18,Valdemarsro,59.2727505,17.9748267,0,7,2024
4950000,4500000,450000,5,156,0,600,1974,47300,2024-07-17,Tygelsjö,55.5129068,13.0004086301288,1,7,2024
5500000,5795000,-295000,7,133,20,785,1920,55618,2024-07-16,Kulladal,55.5681917,12.9947318,0,7,2024
3900000,4195000,-295000,4,139,0,381,1978,40600,2024-07-11,Kristineberg,55.54482445,13.0720182953294,1,7,2024
3800000,4195000,-395000,6,140,25,493,1959,36500,2024-07-11,Husie,55.59397955,13.079404,0,7,2024
6795000,6795000,0,6,155,27,520,2009,50100,2024-07-11,Tygelsjö,55.5174699,12.98566,0,7,2024
3800000,3995000,-195000,6,175,0,331,1978,32764,2024-07-10,Kristineberg,55.54595115,13.0750018242783,1,7,2024
7800000,7995000,-195000,7,170,6,463,2002,37250,2024-07-10,Hyllieby,58.3899481,15.5573101492861,0,7,2024
4500000,4495000,5000,3,110,0,462,2007,35605,2024-07-09,Käglinge,55.53428815,13.0744504025435,1,7,2024
4800000,4995000,-195000,5,114,6,320,1968,34811,2024-07-08,Bunkeflostrand,56.30873,12.78355035,0,7,2024
13900000,13975000,-75000,6,173,105,960,1937,78270,2024-07-07,Sjösida,55.59256175,12.9530006912933,0,7,2024
5000000,4950000,50000,4,97,0,515,1969,18027,2024-07-05,Bunkeflostrand,55.5392285,12.9147078855555,1,7,2024
4700000,4750000,-50000,5,137,95,663,1968,45454,2024-07-02,Käglinge,55.53619065,13.0803594437149,0,7,2024
3450000,3795000,-345000,5,120,30,316,1988,66948,2024-07-02,Gullvik,55.5727581,13.02625275,0,7,2024
3450000,3250000,200000,5,102,68,764,1929,25000,2024-06-26,Riseberga,55.59627885,13.0811015844066,0,6,2024
4275000,4295000,-20000,5,106,51,425,1915,58516,2024-06-26,Eriksfält,55.5767897,13.0099305,0,6,2024
6800000,6995000,-195000,5,135,4,389,1959,28548,2024-06-26,Djupadal,55.5779725,12.9604812362579,0,6,2024
4400000,4195000,205000,4,130,43,460,1968,35700,2024-06-25,Husie,55.6033679,13.0870606084035,0,6,2024
5550000,5750000,-200000,3,111,0,341,2006,35300,2024-06-25,Bunkeflostrand,55.5499082,12.9269026,1,6,2024
13750000,12950000,800000,7,220,0,1037,1975,48269,2024-06-24,Mellanheden,55.691879,13.1848262,1,6,2024
4600000,3750000,850000,4,123,66,720,1923,35500,2024-06-24,Rostorp,55.6137511,13.0458314948974,0,6,2024
8500000,9250000,-750000,5,154,43,974,1969,38632,2024-06-23,Sibbarp,55.57510985,12.9184751785837,0,6,2024
8200000,8975000,-775000,6,160,107,690,1947,30930,2024-06-23,Rosenvång,55.57994165,12.9564939038711,0,6,2024
3700000,3795000,-95000,4,95,54,809,1924,52484,2024-06-22,Gullvik,55.57184065,13.032421652392,0,6,2024
4900000,4995000,-95000,4,140,47,699,1997,33768,2024-06-20,Riseberga,55.60508205,13.0946968607569,0,6,2024
3800000,3250000,550000,3,95,95,730,1958,90601,2024-06-20,Bellevue,55.5788974,12.9706768070461,0,6,2024
10500000,10700000,-200000,5,155,0,142,2001,54500,2024-06-20,Hamnen,55.61199505,12.9738215756762,1,6,2024
8200000,7495000,705000,6,192,0,480,1976,32022,2024-06-19,Bunkeflostrand,55.5494682,12.914183,1,6,2024
3300000,3395000,-95000,4,115,115,611,1965,56290,2024-06-19,Oxie,55.5444313,13.0949709,0,6,2024
5725000,5795000,-70000,6,180,77,966,1930,53054,2024-06-18,Virentofta,55.5884729,13.0765267,0,6,2024
6160000,6475000,-315000,6,142,16,584,1985,31200,2024-06-17,Tygelsjö,55.5169132,13.0044825,0,6,2024
5300000,5195000,105000,5,129,0,645,2003,22700,2024-06-17,Käglinge,55.5313574,13.0915808,1,6,2024
17350000,17985000,-635000,8,251,143,1867,1951,70631,2024-06-16,Sjösida,55.59000145,12.9470235356599,0,6,2024
3550000,3495000,55000,5,109,14,704,1965,35500,2024-06-15,Tygelsjö,55.63471635,13.10164845,0,6,2024
5525000,5650000,-125000,3,111,0,388,2008,34492,2024-06-15,Bunkeflostrand,55.5518738,12.9299077,1,6,2024
2635000,2495000,140000,5,115,23,316,1978,42000,2024-06-14,Kristineberg,55.5438577,13.07138535,0,6,2024
5150000,5295000,-145000,6,136,13,380,1972,52033,2024-06-13,Djupadal,55.5690822,12.9564838,0,6,2024
9700000,9900000,-200000,6,189,0,420,2020,10200,2024-06-13,Bunkeflostrand,55.5457852,12.9201363,1,6,2024
3950000,4095000,-145000,5,118,25,567,1963,45158,2024-06-13,Riseberga,55.6016145,13.0882931441981,0,6,2024
3175000,2995000,180000,4,100,0,370,1964,36280,2024-06-12,Kristineberg,55.5446564,13.0796189757508,1,6,2024
3195000,3195000,0,4,100,0,495,1963,26604,2024-06-12,Kyrkby,55.54638425,13.0969192756264,1,6,2024
6470000,7500000,-1030000,13,365,22,910,1991,157837,2024-06-12,Kulladal,55.5743517719314,12.9990829418773,0,6,2024
22000000,23500000,-1500000,6,273,7,1010,1972,66900,2024-06-12,Fridhem,59.610766,16.5738848,0,6,2024
7550000,7495000,55000,7,161,0,1084,1873,35176,2024-06-12,Vintrie,55.55765465,12.96479495,1,6,2024
3620000,3995000,-375000,4,134,83,693,1974,48979,2024-06-11,Kastanjegården,55.5549465,13.02486785,0,6,2024
10395000,10975000,-580000,7,160,60,557,1959,34373,2024-06-10,Mellanheden,55.5838981,12.9661900308872,0,6,2024
4550000,4495000,55000,5,140,0,343,2004,24622,2024-06-07,Husie,55.586126,13.0886832936311,1,6,2024
7550000,7995000,-445000,5,149,10,566,2010,31520,2024-06-07,Tygelsjö,55.52311645,12.99880495,0,6,2024
7995000,7995000,0,6,189,3,992,1969,59068,2024-06-07,Rosenvång,55.5793696,12.9591516622601,0,6,2024
5650000,5900000,-250000,5,178,10,631,1962,34500,2024-06-07,Djupadal,55.576977050000004,12.9641716693642,0,6,2024
7100000,7195000,-95000,6,192,55,774,1929,74001,2024-06-05,Kulladal,55.5731787,12.995098024042,0,6,2024
3700000,4145000,-445000,6,163,0,792,1974,45818,2024-06-05,Kastanjegården,55.55746335,13.0219152,1,6,2024
4530000,3995000,535000,4,105,50,534,1939,35886,2024-06-04,Virentofta,55.9456424,12.8036587947117,0,6,2024
2550000,2845000,-295000,5,138,0,228,1978,28480,2024-06-03,Oxie,55.5361953,13.1013438319404,1,6,2024
5175000,5175000,0,5,142,0,777,1970,33400,2024-06-03,Bunkeflostrand,55.55941585,12.9134163230443,1,6,2024
6825000,6895000,-70000,6,155,0,500,2007,36250,2024-06-03,Bunkeflostrand,55.5510224,12.9297046,1,6,2024
5725000,5895000,-170000,4,109,33,798,1964,43224,2024-06-02,Hyllie,55.57781235,12.9732552556872,0,6,2024
23000000,25000000,-2000000,7,287,94,1418,1917,76360,2024-06-01,Sjösida,55.5894196,12.9559091566709,0,6,2024
4300000,4195000,105000,4,105,70,789,1926,48175,2024-06-01,Hindby,55.57806485,13.0376254014468,0,6,2024
6495000,6495000,0,5,146,20,379,2005,31200,2024-05-31,Klagshamn,58.4221463,15.5797287932971,0,5,2024
5600000,5895000,-295000,5,129,20,273,1980,26741,2024-05-31,Sofielund,62.0378719,14.3679875,0,5,2024
3500000,3595000,-95000,5,100,55,701,1956,31500,2024-05-30,Husie,55.59617625,13.0566521261559,0,5,2024
4795000,4495000,300000,5,123,29,262,1968,9704,2024-05-29,Ulricedal,55.5958523,13.0578147715244,0,5,2024
6800000,6995000,-195000,5,168,15,751,1929,56300,2024-05-28,Tygelsjö,57.752235400000004,12.152815,0,5,2024
6500000,6295000,205000,5,158,0,441,2001,31650,2024-05-27,Bunkeflostrand,55.72494785,13.3606643376422,1,5,2024
8200000,8200000,0,7,153,0,794,1982,18366,2024-05-27,Bunkeflostrand,55.55998995,12.9145701094115,1,5,2024
12000000,13000000,-1000000,6,199,0,875,1972,61272,2024-05-26,Sjösida,55.5889496,12.9493316352493,1,5,2024
6610000,6800000,-190000,4,122,9,598,2004,37698,2024-05-25,Riseberga,55.5975527,13.0917261,0,5,2024
5850000,5990000,-140000,3,114,0,543,2011,34295,2024-05-25,Strandhem,59.2688385,18.1095322,1,5,2024
3500000,3595000,-95000,5,145,0,518,1974,31091,2024-05-23,Oxie,55.5520394,13.1030558021905,1,5,2024
10250000,10750000,-500000,6,200,2,462,1969,47221,2024-05-23,Limhamn,59.85196945,17.6260715829715,0,5,2024
5975000,5975000,0,4,136,0,320,1995,32400,2024-05-23,Bunkeflostrand,55.555975,12.9151426489111,1,5,2024
6000000,6295000,-295000,5,108,9,515,2011,53111,2024-05-23,Strandhem,56.660889014154,12.8067220171378,0,5,2024
5550000,5695000,-145000,6,151,0,342,2005,36807,2024-05-22,Kristineberg,56.10065685,12.75380335,1,5,2024
6300000,6595000,-295000,5,136,0,719,2018,35275,2024-05-22,Kyrkby,56.0732276,12.9529122,1,5,2024
8100000,8250000,-150000,5,137,50,933,2013,35043,2024-05-22,Bunkeflostrand,55.5474743,12.9263964,0,5,2024
9500000,9495000,5000,7,242,92,840,1942,46939,2024-05-21,Djupadal,55.5755672,12.9675052,0,5,2024
4150000,4095000,55000,7,146,0,613,1991,41378,2024-05-20,Hindby,55.57408515,13.0379929935276,1,5,2024
10000000,10495000,-495000,10,213,38,420,1909,74765,2024-05-19,Limhamn,55.5792116,12.935857793777,0,5,2024
4350000,4395000,-45000,5,140,0,317,1992,43992,2024-05-18,Ekoby,55.54166785,13.1134681,1,5,2024
6995000,6995000,0,6,153,10,416,2008,27390,2024-05-16,Bunkeflostrand,55.5518738,12.9299077,0,5,2024
3500000,3795000,-295000,3,89,89,703,1960,43624,2024-05-16,Videdal,55.5930721,13.0732837,0,5,2024
5795000,5995000,-200000,6,187,161,1002,1927,53500,2024-05-15,Virentofta,55.592819,13.0753374843488,0,5,2024
4400000,3895000,505000,4,86,78,797,1975,49200,2024-05-15,Husie,55.5957463,13.0771367725764,0,5,2024
4100000,3995000,105000,4,109,100,693,1963,37200,2024-05-15,Tygelsjö,55.520081,12.9995874,0,5,2024
6180000,6000000,180000,6,136,38,376,1966,39494,2024-05-14,Kyrkby,55.5728639,12.9671087635991,0,5,2024
4200000,3995000,205000,7,170,53,553,1969,26626,2024-05-14,Villastad,55.575584,13.0735114055171,0,5,2024
9500000,9990000,-490000,6,205,40,568,1977,32900,2024-05-13,Bunkeflostrand,55.5470455,12.9139366,0,5,2024
11300000,11800000,-500000,6,165,118,961,1933,82679,2024-05-13,Rosenvång,55.58610005,12.9520163615102,0,5,2024
3850000,3995000,-145000,6,150,0,460,1982,48884,2024-05-11,Gullvik,55.5679856,13.0347566154915,1,5,2024
6800000,6895000,-95000,5,139,8,764,2006,39700,2024-05-10,Klagshamn,55.53069705,12.9336200003936,0,5,2024
5750000,5435000,315000,5,155,0,352,1970,26412,2024-05-10,Bunkeflostrand,55.5510475,12.9133737,1,5,2024
4890000,4995000,-105000,5,133,0,317,2011,34263,2024-05-10,Videdal,55.58909345,13.0593674071607,1,5,2024
5200000,5495000,-295000,7,140,95,874,1927,61943,2024-05-08,Kulladal,55.5732172,12.9920123315385,0,5,2024
4750000,4995000,-245000,5,102,0,300,1968,43453,2024-05-08,Bunkeflostrand,56.09357095,12.6523974740453,1,5,2024
5200000,5295000,-95000,8,180,0,888,2000,32900,2024-05-07,Käglinge,55.530621,13.0862655400746,1,5,2024
3200000,3245000,-45000,6,116,70,785,1959,18750,2024-05-07,Kyrkby,55.5477499,13.09547205,0,5,2024
3950000,3500000,450000,6,113,130,813,1963,66288,2024-05-06,Tygelsjö,55.5204148,12.9986347,0,5,2024
4100000,3995000,105000,4,112,28,593,1962,45950,2024-05-05,Djupadal,55.5743749,12.9506619162556,0,5,2024
5900000,5495000,405000,5,110,0,719,1963,42086,2024-05-05,Limhamn,55.57317475,12.9511830206042,1,5,2024
5500000,5725000,-225000,6,101,59,234,1957,37856,2024-05-02,Limhamn,55.57631155,12.9581028911648,0,5,2024
5800000,5295000,505000,5,134,77,878,1959,47000,2024-05-02,Riseberga,55.59535255,13.0784197861394,0,5,2024
7600000,7975000,-375000,6,130,90,823,1923,48400,2024-04-27,Rosenvång,55.5854892,12.9547363824169,0,4,2024
14500000,15750000,-1250000,7,242,95,865,1915,81410,2024-04-27,Sjösida,55.5887623,12.9524182140175,0,4,2024
3950000,3995000,-45000,5,143,21,607,1976,59600,2024-04-27,Virentofta,55.635029,13.0731247,0,4,2024
5495000,5495000,0,6,128,62,688,2008,31984,2024-04-26,Oxie,55.6964321,13.2117745778167,0,4,2024
3995000,3995000,0,3,85,76,2003,1946,48756,2024-04-25,Husie,55.6034198,13.1128344,0,4,2024
10900000,10900000,0,6,193,47,570,1983,55574,2024-04-24,Limhamn,60.8785676,15.1250447,0,4,2024
3200000,3795000,-595000,2,80,10,510,1956,45179,2024-04-22,Bunkeflostrand,57.6657373,12.1076337834628,0,4,2024
6950000,7195000,-245000,6,140,0,401,2023,18159,2024-04-19,Kulladal,58.3146851,12.2739749598327,1,4,2024
7300000,7195000,105000,7,220,13,992,2007,40500,2024-04-18,Tygelsjö,55.5222279,13.00462205,0,4,2024
3000000,2995000,5000,3,100,24,891,1924,38130,2024-04-15,Gullvik,55.5679553,13.0274658196746,0,4,2024
6550000,6750000,-200000,6,157,8,596,1999,66300,2024-04-15,Klagshamn,55.52515435,12.935990900718,0,4,2024
6300000,6495000,-195000,4,195,25,766,2014,49994,2024-04-15,Kristineberg,55.6963422,13.2135320767789,0,4,2024
8200000,8495000,-295000,6,177,0,671,1984,41100,2024-04-15,Limhamn,55.5757604,12.92351005,1,4,2024
3000000,2995000,5000,3,56,7,1008,1927,44900,2024-04-13,Husie,55.59661165,13.07682373773,0,4,2024
3825000,3575000,250000,4,126,0,626,1967,31200,2024-04-12,Villastad,55.5757772,13.0681971555238,1,4,2024
7500000,7495000,5000,6,164,0,361,2019,40200,2024-04-11,Bunkeflostrand,55.5457132,12.9215821743243,1,4,2024
2100000,1995000,105000,4,90,0,665,1909,38367,2024-04-11,Oxie,55.5235976,13.0509755305288,1,4,2024
3870000,3995000,-125000,4,92,19,528,1998,30330,2024-04-10,Almvik,55.5612244,13.0017398290254,0,4,2024
7610000,7175000,435000,4,137,0,632,2010,30000,2024-04-09,Bunkeflostrand,55.5447811,12.9252671,1,4,2024
3695000,3695000,0,5,120,0,399,1969,32750,2024-04-08,Oxie,55.5427777,13.1008620886511,1,4,2024
3720000,4450000,-730000,7,170,36,2473,1850,49718,2024-04-08,Oxie,55.5515784,13.0990583650263,0,4,2024
15750000,15750000,0,6,202,99,1186,1950,47448,2024-04-08,Fridhem,55.65967,12.481528,0,4,2024
4550000,3595000,955000,3,72,0,406,1921,52173,2024-04-05,Eriksfält,55.57265235,13.0121506469467,1,4,2024
5900000,4950000,950000,6,134,60,491,1923,42514,2024-04-05,Johanneslust,55.60141815,13.0483571787254,0,4,2024
6650000,6795000,-145000,5,145,10,350,2007,36200,2024-04-04,Bunkeflostrand,55.5510224,12.9297046,0,4,2024
4100000,3995000,105000,6,116,112,689,1968,35815,2024-04-03,Käglinge,55.53532535,13.07854045,0,4,2024
3300000,3695000,-395000,4,127,0,216,1987,19428,2024-04-01,Bulltofta,55.60719425,13.05599935,1,4,2024
8600000,8495000,105000,5,145,0,134,2003,45750,2024-03-31,Hamnen,55.6122144,12.97428705,1,3,2024
8700000,8950000,-250000,6,160,58,784,1959,56785,2024-03-29,Limhamn,55.5770399,12.9222008441233,0,3,2024
6750000,6750000,0,11,258,0,863,1982,43100,2024-03-28,Kulladal,55.5743517719314,12.9990829418773,1,3,2024
5900000,5990000,-90000,9,222,0,259,1909,45243,2024-03-28,Sofielund,55.5848758,13.0140352,1,3,2024
4200000,4850000,-650000,3,90,9,516,1950,44000,2024-03-28,Bunkeflostrand,58.37880195,15.6988498397603,0,3,2024
2750000,2995000,-245000,3,64,64,600,1941,50108,2024-03-26,Kattarp,55.57939595,13.0410791098052,0,3,2024
5355000,5295000,60000,4,127,0,624,1991,42875,2024-03-26,Riseberga,55.6022429,13.0923860196894,1,3,2024
3215000,3295000,-80000,4,85,85,711,1962,4867,2024-03-26,Käglinge,55.53320215,13.0777243,0,3,2024
5450000,5495000,-45000,5,131,30,908,2009,30688,2024-03-26,Käglinge,57.6719746,11.9318672,0,3,2024
5500000,5495000,5000,4,116,0,500,1971,40700,2024-03-26,Hyllieby,55.56858,12.9575675,1,3,2024
5400000,5595000,-195000,5,147,0,525,2007,36421,2024-03-25,Kristineberg,55.5425169,13.07576335,1,3,2024
5300000,4995000,305000,5,113,80,810,1945,29050,2024-03-22,Bunkeflostrand,55.5589782,12.9223843221366,0,3,2024
5295000,5295000,0,5,134,0,683,1909,32061,2024-03-22,Vintrie,55.5539823,12.9604342,1,3,2024
3762500,4395000,-632500,5,100,68,763,1926,31000,2024-03-21,Gullvik,55.5671299,13.0332283,0,3,2024
3895000,3895000,0,3,103,40,1004,1936,49703,2024-03-19,Virentofta,58.41937945,14.1667315876163,0,3,2024
3600000,3795000,-195000,4,125,20,408,1969,48936,2024-03-16,Virentofta,55.5904964,13.0840881763259,0,3,2024
6300000,5995000,305000,6,160,15,366,1967,29941,2024-03-16,Djupadal,55.57263485,12.9668124499819,0,3,2024
9200000,10500000,-1300000,7,195,0,686,1959,43317,2024-03-16,Limhamn,59.3382263,18.0749897,1,3,2024
6495000,6495000,0,3,103,0,244,1909,50432,2024-03-14,Limhamn,55.5853627,12.927452,1,3,2024
4100000,4395000,-295000,5,127,45,505,1964,41850,2024-03-12,Tygelsjö,55.520081,12.9995874,0,3,2024
9600000,8450000,1150000,5,160,66,667,1932,56100,2024-03-12,Limhamn,55.576299,12.9406489193758,0,3,2024
4650000,4495000,155000,4,110,0,405,2008,30663,2024-03-11,Käglinge,55.5365729,13.072672046159,1,3,2024
6660000,6795000,-135000,4,120,0,447,2004,37403,2024-03-10,Bunkeflostrand,55.5531485,12.9274834,1,3,2024
3220000,3295000,-75000,5,81,81,666,1942,37100,2024-03-10,Rosengård,55.5791079,13.0449528088871,0,3,2024
4300000,4495000,-195000,4,128,0,805,1989,42223,2024-03-09,Käglinge,55.6369546,13.0820741,1,3,2024
4000000,4195000,-195000,5,138,0,464,1979,37140,2024-03-08,Kristineberg,55.5444159,13.0732367432174,1,3,2024
6775000,6475000,300000,5,154,0,638,1970,32400,2024-03-08,Bunkeflostrand,55.555902,12.9256763830559,1,3,2024
8950000,8850000,100000,6,175,111,782,1955,47800,2024-03-06,Djupadal,55.58126495,12.9599745992075,0,3,2024
4895000,4895000,0,5,98,98,1011,1964,49600,2024-03-06,Husie,55.5877009,13.0765314,0,3,2024
10100000,10495000,-395000,5,142,99,897,1932,49562,2024-03-05,Rosenvång,55.58602315,12.9532820581795,0,3,2024
6200000,6395000,-195000,4,160,0,571,2000,66900,2024-03-03,Ulricedal,55.59343155,13.0581185639341,1,3,2024
5700000,3990000,1710000,5,110,40,313,1909,28580,2024-02-28,Sofielund,55.5846961,13.0148095513355,0,2,2024
6500000,6295000,205000,6,155,0,825,2003,55400,2024-02-27,Riseberga,55.5975527,13.0917261,1,2,2024
5595000,5595000,0,5,138,8,189,2021,20888,2024-02-24,Bunkeflostrand,58.8920488,17.9497122125062,0,2,2024
8500000,8695000,-195000,8,200,0,752,1976,44216,2024-02-23,Limhamn,59.4022537,15.8872375,1,2,2024
3500000,3695000,-195000,5,130,31,666,1960,35920,2024-02-23,Videdal,55.59357265,13.0607377785941,0,2,2024
5500000,5995000,-495000,5,114,12,270,1880,56203,2024-02-23,Limhamn,55.5789062,12.9314543688649,0,2,2024
7995000,7995000,0,6,155,25,619,2009,37199,2024-02-23,Tygelsjö,55.5174699,12.98566,0,2,2024
4200000,4795000,-595000,5,106,94,788,1959,46907,2024-02-22,Virentofta,55.5904628,13.0752389,0,2,2024
7050000,6995000,55000,5,140,50,624,1960,35860,2024-02-22,Limhamn,55.5828063,12.9367725,0,2,2024
7800000,7995000,-195000,7,171,25,810,1980,38914,2024-02-22,Bunkeflostrand,55.40193795,12.9862263164612,0,2,2024
2630000,2495000,135000,4,100,0,453,1963,36280,2024-02-21,Kristineberg,55.54457425,13.07618145,1,2,2024
4700000,5095000,-395000,6,151,0,427,2005,39883,2024-02-21,Kristineberg,56.0998626,12.7529525472371,1,2,2024
7325280,7995000,-669720,6,110,74,600,1926,63346,2024-02-21,Limhamn,55.5736963,12.939529616972,0,2,2024
3800000,3995000,-195000,4,85,60,838,1947,49284,2024-02-20,Eriksfält,55.5726613,13.0091478570353,0,2,2024
7200000,7450000,-250000,7,190,87,924,1946,58666,2024-02-19,Limhamn,55.5791292,12.9577673554138,0,2,2024
5350000,5475000,-125000,6,145,0,513,1961,34700,2024-02-18,Bunkeflostrand,59.85961775,17.6597886,1,2,2024
6525000,5495000,1030000,5,125,60,393,1978,54832,2024-02-16,Kirseberg,55.607728,13.0394549,0,2,2024
8850000,8995000,-145000,6,200,34,598,1986,55510,2024-02-16,Hyllieby,59.2847335,18.0776176860078,0,2,2024
